Date,Close,Open,High,Low,Volumn,Percent Change
22/07/2021,"1,428.48","1,404.49","1,432.43","1,400.20",162697100,1.56%
21/07/2021,"1,406.54","1,415.71","1,422.80","1,402.42",149343500,-0.32%
20/07/2021,"1,411.02","1,379.41","1,411.02","1,357.31",221511500,2.68%
19/07/2021,"1,374.15","1,403.96","1,413.24","1,367.61",268708600,-4.44%
16/07/2021,"1,438.05","1,439.96","1,446.36","1,433.16",152452100,0.54%
15/07/2021,"1,430.29","1,410.30","1,441.57","1,402.36",189776500,1.42%
14/07/2021,"1,410.30","1,440.87","1,446.13","1,395.16",215228900,-2.12%
13/07/2021,"1,440.87","1,443.10","1,457.05","1,419.09",174503600,-0.15%
12/7/2021,"1,443.10","1,494.43","1,495.92","1,406.14",412553600,-3.43%
9/7/2021,"1,494.43","1,521.21","1,526.35","1,480.60",287668400,-1.76%
8/7/2021,"1,521.21","1,538.77","1,538.77","1,509.90",218880200,-1.14%
7/7/2021,"1,538.77","1,488.42","1,538.77","1,472.81",306583400,3.38%
6/7/2021,"1,488.42","1,557.41","1,565.29","1,488.42",298837000,-4.43%
5/7/2021,"1,557.41","1,554.59","1,560.44","1,533.18",309397900,0.18%
2/7/2021,"1,554.59","1,546.54","1,558.45","1,546.54",242776200,0.61%
1/7/2021,"1,545.14","1,529.09","1,545.14","1,525.24",253521100,1.06%
30/06/2021,"1,529.00","1,529.97","1,540.90","1,528.10",192676300,-0.06%
29/06/2021,"1,529.97","1,521.51","1,536.96","1,521.51",203545700,0.56%
28/06/2021,"1,521.41","1,502.02","1,523.58","1,502.02",215306300,1.41%
25/06/2021,"1,500.30","1,486.99","1,500.94","1,480.64",180213400,0.90%
24/06/2021,"1,486.96","1,489.51","1,497.92","1,482.38",175257700,-0.17%
23/06/2021,"1,489.53","1,489.27","1,502.79","1,485.13",197836400,0.02%
22/06/2021,"1,489.24","1,481.13","1,498.12","1,481.13",211641600,0.74%
21/06/2021,"1,478.29","1,481.15","1,486.12","1,473.11",205148100,-0.20%
18/06/2021,"1,481.30","1,461.96","1,484.89","1,461.96",198662900,1.33%
17/06/2021,"1,461.91","1,463.98","1,469.44","1,445.39",211574000,-0.25%
16/06/2021,"1,465.58","1,486.76","1,487.68","1,462.99",241627222,-1.44%
15/06/2021,"1,487.04","1,495.51","1,498.75","1,481.03",239018700,-0.57%
14/06/2021,"1,495.51","1,488.88","1,504.32","1,483.82",249571500,0.53%
11/6/2021,"1,487.61","1,451.43","1,489.95","1,448.46",264960500,2.51%
10/6/2021,"1,451.18","1,457.17","1,464.40","1,443.74",253444200,-0.45%
9/6/2021,"1,457.76","1,438.47","1,465.93","1,426.04",279949900,1.31%
8/6/2021,"1,438.97","1,481.88","1,493.36","1,436.72",328466400,-3.04%
7/6/2021,"1,484.10","1,508.08","1,508.65","1,472.10",309807000,-1.61%
4/6/2021,"1,508.35","1,504.18","1,509.38","1,496.36",336486800,0.26%
3/6/2021,"1,504.37","1,479.75","1,506.27","1,479.75",318348000,1.73%
2/6/2021,"1,478.85","1,482.92","1,488.93","1,469.49",277182000,-0.27%
1/6/2021,"1,482.92","1,473.28","1,496.55","1,473.28",255910200,0.55%
31/05/2021,"1,474.78","1,459.04","1,475.09","1,449.66",293022200,1.10%
28/05/2021,"1,458.78","1,437.74","1,460.68","1,433.55",300175000,1.49%
27/05/2021,"1,437.38","1,455.48","1,457.46","1,433.76",264785900,-1.22%
26/05/2021,"1,455.11","1,443.93","1,456.55","1,440.60",233969200,0.77%
25/05/2021,"1,444.01","1,428.42","1,445.60","1,427.56",209778800,0.95%
24/05/2021,"1,430.48","1,425.11","1,433.59","1,421.17",256209400,0.38%
21/05/2021,"1,425.04","1,424.77","1,433.01","1,412.78",267790400,0.01%
20/05/2021,"1,424.92","1,402.31","1,424.92","1,396.23",270201500,1.66%
19/05/2021,"1,401.71","1,378.97","1,402.45","1,378.43",279667100,1.68%
18/05/2021,"1,378.59","1,371.75","1,381.36","1,367.85",252829000,0.53%
17/05/2021,"1,371.36","1,381.13","1,391.89","1,371.22",254610700,-0.63%
14/05/2021,"1,380.02","1,370.14","1,386.09","1,370.14",251133900,0.72%
13/05/2021,"1,370.18","1,379.19","1,385.72","1,370.18",271897300,-0.72%
12/5/2021,"1,380.17","1,358.59","1,380.23","1,350.80",264230000,1.54%
11/5/2021,"1,359.19","1,370.71","1,382.06","1,359.19",262049600,-0.84%
10/5/2021,"1,370.66","1,339.75","1,371.51","1,335.39",302727000,2.23%
7/5/2021,"1,340.73","1,344.09","1,347.80","1,329.51",291435700,-0.29%
6/5/2021,"1,344.64","1,346.93","1,352.57","1,337.28",226859700,-0.17%
5/5/2021,"1,346.89","1,328.47","1,360.76","1,328.47",274663200,1.42%
4/5/2021,"1,328.03","1,312.08","1,329.18","1,285.90",274202700,1.20%
29/04/2021,"1,312.28","1,294.79","1,312.62","1,294.79",242336900,1.41%
28/04/2021,"1,294.06","1,283.81","1,296.48","1,280.54",206895500,0.80%
27/04/2021,"1,283.81","1,274.32","1,283.95","1,264.57",171780800,0.69%
26/04/2021,"1,275.04","1,301.39","1,305.73","1,269.78",216946500,-2.02%
23/04/2021,"1,301.39","1,271.52","1,301.39","1,262.89",245629900,2.35%
22/04/2021,"1,271.53","1,312.33","1,317.50","1,271.53",232535000,-3.13%
20/04/2021,"1,312.68","1,308.03","1,331.56","1,303.68",244920500,0.49%
19/04/2021,"1,306.22","1,277.11","1,306.22","1,271.52",210596900,2.30%
16/04/2021,"1,276.87","1,283.18","1,291.37","1,262.52",247667200,-0.57%
15/04/2021,"1,284.20","1,291.83","1,300.84","1,283.98",236678100,-0.51%
14/04/2021,"1,290.77","1,277.31","1,290.77","1,263.89",207521100,1.05%
13/04/2021,"1,277.35","1,278.31","1,298.78","1,276.74",255773400,-0.07%
12/4/2021,"1,278.19","1,254.39","1,279.52","1,254.39",267960600,1.99%
9/4/2021,"1,253.26","1,251.71","1,256.06","1,245.26",173791500,0.12%
8/4/2021,"1,251.81","1,257.75","1,263.03","1,249.45",161341700,-0.47%
7/4/2021,"1,257.77","1,255.36","1,257.77","1,248.15",213314200,0.19%
6/4/2021,"1,255.36","1,248.43","1,260.35","1,245.16",222982600,0.44%
5/4/2021,"1,249.90","1,240.24","1,256.12","1,240.24",219162300,0.96%
2/4/2021,"1,238.03","1,226.84","1,243.67","1,226.84",199249300,0.97%
1/4/2021,"1,226.16","1,196.62","1,227.56","1,196.39",222239500,2.50%
31/03/2021,"1,196.24","1,190.86","1,203.18","1,189.47",171904000,0.45%
30/03/2021,"1,190.86","1,180.21","1,192.90","1,175.90",217511900,0.91%
29/03/2021,"1,180.07","1,167.30","1,182.06","1,167.30",145667400,1.10%
26/03/2021,"1,167.19","1,164.38","1,170.75","1,143.08",172710300,0.22%
25/03/2021,"1,164.64","1,165.80","1,175.86","1,159.25",165895200,-0.08%
24/03/2021,"1,165.61","1,186.04","1,186.04","1,157.69",190246400,-1.80%
23/03/2021,"1,186.98","1,198.49","1,198.49","1,182.22",155689000,-0.96%
22/03/2021,"1,198.54","1,204.00","1,207.28","1,194.79",161297800,-0.40%
19/03/2021,"1,203.36","1,211.08","1,211.08","1,201.17",171417400,-0.68%
18/03/2021,"1,211.54","1,193.71","1,211.54","1,193.71",155167300,1.52%
17/03/2021,"1,193.45","1,188.31","1,193.45","1,183.83",193596700,0.47%
16/03/2021,"1,187.84","1,191.08","1,192.15","1,177.05",163858900,-0.25%
15/03/2021,"1,190.86","1,187.84","1,194.29","1,184.32",149674500,0.26%
12/3/2021,"1,187.81","1,188.74","1,193.97","1,184.64",147251900,-0.08%
11/3/2021,"1,188.71","1,172.94","1,190.47","1,172.94",167311800,1.40%
10/3/2021,"1,172.26","1,163.43","1,173.58","1,154.29",156010800,0.80%
9/3/2021,"1,163.00","1,169.89","1,169.89","1,150.18",159976000,-0.60%
8/3/2021,"1,170.00","1,175.19","1,186.29","1,164.78",164933700,-0.33%
5/3/2021,"1,173.83","1,174.36","1,174.80","1,157.45",205207500,-0.04%
4/3/2021,"1,174.29","1,195.62","1,200.42","1,164.63",183128200,-1.78%
3/3/2021,"1,195.60","1,194.78","1,198.36","1,189.14",154440900,0.07%
2/3/2021,"1,194.71","1,192.60","1,203.84","1,188.01",169421200,0.24%
1/3/2021,"1,191.83","1,173.72","1,192.85","1,173.72",191028700,1.55%
26/02/2021,"1,173.60","1,169.37","1,175.40","1,153.41",178992100,0.32%
25/02/2021,"1,169.82","1,168.22","1,175.19","1,158.06",158378900,0.23%
24/02/2021,"1,167.18","1,182.76","1,192.04","1,161.13",178724400,-1.29%
23/02/2021,"1,182.47","1,180.38","1,191.74","1,174.18",195049200,0.16%
22/02/2021,"1,180.55","1,180.48","1,190.48","1,172.71",175256400,0.00%
19/02/2021,"1,180.59","1,186.70","1,188.61","1,168.18",166179400,-0.62%
18/02/2021,"1,187.94","1,174.80","1,187.94","1,162.48",183246200,1.11%
17/02/2021,"1,174.91","1,130.19","1,174.91","1,130.19",174115900,4.02%
9/2/2021,"1,129.49","1,092.67","1,129.49","1,089.85",173192200,3.38%
8/2/2021,"1,092.59","1,135.50","1,136.38","1,077.40",228472200,-3.78%
5/2/2021,"1,135.50","1,117.92","1,135.50","1,117.92",139783900,1.59%
4/2/2021,"1,117.74","1,117.52","1,126.64","1,103.11",155634900,-0.02%
3/2/2021,"1,117.98","1,080.23","1,122.04","1,080.23",204897000,3.55%
2/2/2021,"1,079.70","1,029.55","1,079.87","1,025.18",162837100,4.84%
1/2/2021,"1,029.86","1,048.01","1,068.93","1,029.21",175342500,-1.76%
29/01/2021,"1,048.31","1,009.96","1,070.05",978.85,242653600,3.72%
28/01/2021,"1,010.75","1,080.83","1,080.83","1,008.53",282129400,-6.73%
27/01/2021,"1,083.63","1,122.92","1,125.25","1,073.74",241013700,-3.69%
26/01/2021,"1,125.09","1,153.94","1,155.32","1,107.54",236714100,-2.53%
25/01/2021,"1,154.29","1,156.55","1,164.70","1,149.26",198478400,-0.20%
22/01/2021,"1,156.58","1,151.30","1,164.45","1,147.88",210394400,0.46%
21/01/2021,"1,151.30","1,116.21","1,152.90","1,114.26",204600400,3.14%
20/01/2021,"1,116.21","1,108.92","1,121.97","1,073.13",262600200,0.80%
19/01/2021,"1,107.32","1,173.27","1,173.61","1,098.47",324705300,-5.63%
18/01/2021,"1,173.34","1,183.25","1,188.53","1,171.96",199288900,-0.75%
15/01/2021,"1,182.20","1,169.27","1,185.46","1,169.27",211717400,1.13%
14/01/2021,"1,168.99","1,165.22","1,169.97","1,156.58",229616000,0.38%
13/01/2021,"1,164.57","1,169.16","1,178.44","1,161.87",187356100,-0.38%
12/1/2021,"1,169.03","1,163.44","1,169.38","1,155.90",202517400,0.48%
11/1/2021,"1,163.40","1,148.06","1,165.99","1,148.06",222792000,1.35%
8/1/2021,"1,147.86","1,131.00","1,156.38","1,131.00",220086200,1.53%
7/1/2021,"1,130.59","1,113.88","1,130.59","1,113.88",215401400,1.51%
6/1/2021,"1,113.72","1,105.74","1,125.63","1,104.99",225226500,0.85%
5/1/2021,"1,104.30","1,090.71","1,106.29","1,086.07",191641100,1.14%
4/1/2021,"1,091.87","1,072.44","1,097.61","1,072.44",233730100,1.97%
31/12/2020,"1,070.77","1,059.16","1,074.02","1,058.90",136030310,1.10%
30/12/2020,"1,059.16","1,059.20","1,069.50","1,055.25",196502292,0.07%
29/12/2020,"1,058.39","1,054.23","1,062.61","1,050.05",186047634,0.39%
28/12/2020,"1,054.23","1,053.37","1,063.09","1,047.45",209852001,0.20%
25/12/2020,"1,052.13","1,033.86","1,052.16","1,026.05",171970070,1.76%
24/12/2020,"1,033.95","1,045.97","1,051.56","1,013.90",231034929,-1.12%
23/12/2020,"1,045.70","1,053.89","1,058.91","1,043.88",211871276,-0.62%
22/12/2020,"1,052.23","1,051.17","1,053.81","1,043.80",211881000,0.24%
21/12/2020,"1,049.71","1,038.00","1,052.85","1,038.00",206679318,1.26%
18/12/2020,"1,036.65","1,016.95","1,037.98","1,016.95",203375310,1.94%
17/12/2020,"1,016.95","1,028.63","1,028.63","1,015.86",238357816,-1.24%
16/12/2020,"1,029.72","1,013.66","1,029.72","1,013.66",186285780,1.65%
15/12/2020,"1,013.02","1,024.40","1,025.34","1,009.80",184732684,-1.10%
14/12/2020,"1,024.28","1,008.86","1,024.28","1,008.86",185717164,1.55%
11/12/2020,"1,008.65",994.34,"1,008.65",994.29,144866577,1.45%
10/12/2020,994.28,"1,004.42","1,008.60",994.28,194144694,-0.97%
9/12/2020,"1,004.03",993.61,"1,004.61",993.61,189972780,1.05%
8/12/2020,993.61,992.01,996.64,988.71,161018770,0.16%
7/12/2020,992.01,984.25,992.59,984.07,157135240,0.78%
4/12/2020,984.34,985.91,988.68,983.03,189257728,-0.11%
3/12/2020,985.44,980.17,986.4,978.16,192410370,0.56%
2/12/2020,979.95,976.27,981.28,973.58,210999920,0.37%
1/12/2020,976.35,963.57,976.44,951.92,219363380,1.08%
30/11/2020,965.89,971.39,975.46,965.89,197563674,-0.54%
27/11/2020,971.11,964.32,971.11,963.69,160510756,0.72%
26/11/2020,964.16,960.29,964.16,953.46,181299982,0.37%
25/11/2020,960.63,959.68,963.81,957.09,187819530,0.11%
24/11/2020,959.61,959.99,964.53,948.67,194786360,-0.04%
23/11/2020,960.03,950.98,961.35,946.14,178601192,0.96%
20/11/2020,950.89,944.85,950.89,942.28,133240600,0.63%
19/11/2020,944.92,938.6,945.06,936.32,175515186,0.77%
18/11/2020,937.67,935.24,939.62,931.18,165763450,0.32%
17/11/2020,934.65,916.25,934.65,916.25,137831581,2.04%
16/11/2020,915.97,931.4,939.1,915.23,176443089,-1.64%
13/11/2020,931.2,923.04,931.2,923,128680880,0.89%
12/11/2020,923,916.89,923,916.21,89398908,0.69%
11/11/2020,916.68,916.98,919.95,910.39,121134143,0.02%
10/11/2020,916.5,917.45,929.66,916.5,145545906,-0.10%
9/11/2020,917.42,902.91,917.42,902.91,118222970,1.61%
6/11/2020,902.91,903.68,907.67,899.51,82499910,-0.08%
5/11/2020,903.64,905.55,913.2,903.64,110290254,-0.20%
4/11/2020,905.48,902.38,910.59,900.74,125417073,0.37%
3/11/2020,902.14,899.73,904.78,897.3,113806589,0.32%
2/11/2020,899.27,892.68,900.03,889.83,85228840,0.75%
30/10/2020,892.55,887.34,893.42,875.84,140892870,0.66%
29/10/2020,886.68,887.99,894.19,879.74,154467300,-0.25%
28/10/2020,888.88,913.31,916,888.88,195798816,-2.90%
27/10/2020,915.46,919.56,926.52,914.72,214919458,-0.45%
26/10/2020,919.56,929.5,942.72,919.56,170799360,-1.15%
23/10/2020,930.3,918.84,930.59,918.84,205096127,1.31%
22/10/2020,918.3,906.1,918.3,901.96,158587150,1.35%
21/10/2020,906.1,909.49,918.14,905.08,176641410,-0.37%
20/10/2020,909.49,903.57,909.49,899.42,194150727,0.66%
19/10/2020,903.51,899.61,906.16,899.61,160760079,0.21%
16/10/2020,901.59,899.58,906.17,892.7,179181800,0.27%
15/10/2020,899.2,896.5,901.71,893.94,184342727,0.79%
14/10/2020,892.15,878.94,892.25,878.94,243947621,1.57%
13/10/2020,878.35,874.58,879.25,872.36,118308081,0.39%
12/10/2020,874.9,874.72,882.84,871.58,143885260,0.04%
9/10/2020,874.53,869.8,875.52,868.36,125756012,0.54%
8/10/2020,869.82,870.88,873.13,864.55,148307202,-0.12%
7/10/2020,870.85,870.98,876.31,867.06,165098470,-0.06%
6/10/2020,871.37,867.74,872.39,866.12,156219930,0.42%
5/10/2020,867.7,861.51,869.09,861.51,129130841,0.72%
2/10/2020,861.51,867.58,870.8,850.61,168135120,-0.70%
1/10/2020,867.58,859.27,868.3,859.27,117342270,1.05%
30/09/2020,858.54,856.2,860.1,852.54,115005042,0.27%
29/09/2020,856.2,863.59,871.99,856.2,148850199,-0.82%
28/09/2020,863.31,854.84,863.98,854.84,169503454,1.01%
25/09/2020,854.71,853.19,856.79,850.1,125520670,0.18%
24/09/2020,853.21,858.14,858.89,852.29,103831198,-0.59%
23/09/2020,858.3,852.88,860.34,852.88,125434157,0.65%
22/09/2020,852.72,851.54,854.69,846.03,135557800,0.14%
21/09/2020,851.54,841.28,852.65,841.28,127374440,1.22%
18/09/2020,841.26,831.84,842.1,831.84,114635860,1.13%
17/09/2020,831.84,834.6,837.76,829.08,107726810,-0.32%
16/09/2020,834.5,833.31,834.52,831.33,62135810,0.14%
15/09/2020,833.33,832.27,835.42,831.13,109796440,0.13%
14/09/2020,832.24,825.69,833.09,825.69,77163830,0.81%
11/9/2020,825.56,825.81,827.83,821.97,78634600,-0.04%
10/9/2020,825.85,824.42,832.61,824.42,146183936,0.17%
9/9/2020,824.42,827.5,828.38,816.51,92100820,-0.38%
8/9/2020,827.57,824.62,829.22,819.02,93343316,0.39%
7/9/2020,824.36,840.64,843.8,824.36,114515010,-1.92%
4/9/2020,840.54,843.22,843.22,833.54,111895660,-0.37%
3/9/2020,843.64,832.27,844.27,832.27,135282157,1.40%
1/9/2020,832.03,823.93,832.87,821.74,87082305,0.98%
31/08/2020,823.93,822.01,831.76,820.66,89260791,0.24%
28/08/2020,821.93,814.55,828.88,814.55,133178776,0.91%
27/08/2020,814.55,812.47,814.64,810.68,77384170,0.27%
26/08/2020,812.36,815.19,816.68,811.45,96814910,-0.35%
25/08/2020,815.18,809.34,818.94,809.34,119595110,0.68%
24/08/2020,809.69,793.46,810.17,793.46,113941421,2.03%
21/08/2020,793.6,786.14,795.05,786.14,83707518,0.95%
20/08/2020,786.11,789.41,793.35,783.57,94719040,-0.42%
19/08/2020,789.41,787.23,791.85,786.01,59855720,0.31%
18/08/2020,786.95,791.6,792.13,784.93,58557540,-0.58%
17/08/2020,791.54,791.89,793.61,782.52,68015231,-0.06%
14/08/2020,791.98,795.13,801.61,789.12,87152160,-0.39%
13/08/2020,795.09,789.26,795.69,789.26,66854578,0.85%
12/8/2020,788.42,784.58,790.01,784.23,85466650,0.49%
11/8/2020,784.57,784.74,788.92,781.04,67152353,0.03%
10/8/2020,784.3,782.5,791.67,782.5,85335270,0.27%
7/8/2020,782.15,781.61,785.99,778.45,73386057,0.07%
6/8/2020,781.6,780.69,787.27,776.04,68023430,0.11%
5/8/2020,780.71,768.22,782.09,761.26,111697444,1.63%
4/8/2020,768.22,759.19,768.46,759.19,71643110,1.37%
3/8/2020,757.86,740.33,758.3,738.64,80183860,2.31%
31/07/2020,740.73,745.33,747.56,731.14,67812170,-0.71%
30/07/2020,746.02,735.3,746.74,735.3,62774611,1.48%
29/07/2020,735.16,755.14,755.14,722.85,97116510,-2.78%
28/07/2020,756.17,730.55,757.5,730.55,111861366,3.59%
27/07/2020,729.93,767.3,767.3,726.02,142652298,-5.48%
24/07/2020,772.29,798.89,798.89,760.56,145226300,-3.50%
23/07/2020,800.29,797.85,800.29,794.59,80566790,0.31%
22/07/2020,797.85,804.26,806.93,797.82,85026427,-0.85%
21/07/2020,804.7,803.55,806.34,799.98,71662450,0.17%
20/07/2020,803.36,814,814,803.36,79426520,-1.33%
17/07/2020,814.16,819.27,819.27,812.61,76604847,-0.69%
16/07/2020,819.83,810.16,819.83,809.41,71793249,1.19%
15/07/2020,810.16,805.38,815.09,805.38,64989429,0.59%
14/07/2020,805.37,805.21,805.92,798.21,79127404,-0.10%
13/07/2020,806.17,809.03,814.35,802.5,79061476,-0.35%
10/7/2020,809.02,816.76,817.67,806.67,91245270,-0.99%
9/7/2020,817.08,805.12,819.45,805.12,115197877,1.49%
8/7/2020,805.06,805.67,807.09,801.57,76203810,-0.08%
7/7/2020,805.68,803.61,812.48,803.61,100703199,0.28%
6/7/2020,803.46,790.08,803.76,790.08,78408303,1.72%
3/7/2020,789.87,785.81,790.3,785.81,60721312,0.54%
2/7/2020,785.59,786.82,788.88,781.45,75138460,-0.16%
1/7/2020,786.82,770.23,787.38,770.02,94773223,2.11%
30/06/2020,770.53,774.84,784.44,765.62,94225901,-0.55%
29/06/2020,774.81,795.11,795.11,768.99,127824476,-2.60%
26/06/2020,795.53,796.7,803.88,793.08,73350939,-0.12%
25/06/2020,796.51,801.29,801.29,791.38,81748951,-0.64%
24/06/2020,801.62,807.9,813.47,799.35,78294110,-0.74%
23/06/2020,807.61,809.53,812.24,803.96,124568410,-0.29%
22/06/2020,809.97,808.58,812.99,805.24,74971465,0.21%
19/06/2020,808.28,797.21,808.28,797.03,116452443,1.41%
18/06/2020,797.08,795.84,800.03,788.72,76216630,0.08%
17/06/2020,796.43,798.82,802.06,793.2,82976640,-0.30%
16/06/2020,798.82,779.8,801.42,779.8,112197434,2.58%
15/06/2020,778.71,808.58,813.59,778.71,366144725,-3.60%
12/6/2020,807.76,803.11,807.76,782.7,192722630,0.11%
11/6/2020,806.87,839.11,842.76,806.64,208884910,-3.84%
10/6/2020,839.11,836.8,842.21,827.6,169060826,0.25%
9/6/2020,837.02,839.19,843.58,836.13,171280532,-0.18%
8/6/2020,838.52,826.79,845.63,826.79,174354725,1.46%
5/6/2020,826.47,823.46,826.47,818.33,159432619,0.33%
4/6/2020,823.77,824.3,831.49,823.51,151784073,-0.06%
3/6/2020,824.29,819.02,824.54,818.33,96376940,0.68%
2/6/2020,818.7,821.89,827.11,818.12,171449173,-0.34%
1/6/2020,821.47,806.44,821.47,806.44,192008310,1.89%
29/05/2020,806.23,804,808.83,801.46,81915120,0.27%
28/05/2020,804.06,801.38,810.43,800.16,130053247,0.34%
27/05/2020,801.36,816.04,821.36,801.36,130066290,-1.67%
26/05/2020,815.01,807.55,815.96,807.55,106561220,0.96%
25/05/2020,807.25,803.35,809.12,799.23,101096493,0.51%
22/05/2020,803.14,815.51,815.51,802.82,104222793,-1.52%
21/05/2020,815.55,803.57,815.55,802.49,144053030,1.52%
20/05/2020,803.32,799.28,803.35,793.75,103958460,0.50%
19/05/2020,799.31,787.53,808.17,787.53,148957080,1.53%
18/05/2020,787.27,773.95,787.27,770.61,89464750,1.72%
15/05/2020,773.95,780.73,785.26,771.25,88573880,-0.87%
14/05/2020,780.73,783.69,785.1,773.62,133168275,-0.38%
13/05/2020,783.69,781.85,788.06,760.2,130261112,0.16%
12/5/2020,782.45,777.35,783.77,766.7,111888980,0.68%
11/5/2020,777.13,760.86,777.13,760.66,127388024,2.23%
8/5/2020,760.15,740.14,773.22,740.14,154732603,2.73%
7/5/2020,739.98,726.17,739.98,726.17,88938030,1.93%
6/5/2020,725.94,711.34,725.94,709.77,124509782,2.10%
5/5/2020,711.01,710.22,714.59,707.49,67391188,0.23%
4/5/2020,709.35,714.9,716.05,706.47,78733204,-0.84%
29/04/2020,715.33,715.74,719.18,713.62,86911693,-0.06%
28/04/2020,715.74,719.45,721.73,711.84,80651380,-0.54%
27/04/2020,719.66,724.76,735.28,719.66,113464824,-0.74%
24/04/2020,725.05,717.49,725.52,711.14,77989710,1.05%
23/04/2020,717.49,715.62,729.99,715.62,69432480,0.43%
22/04/2020,714.42,706.54,718.62,692.03,93778240,1.10%
21/04/2020,706.65,734.14,734.14,702.61,135788101,-4.03%
20/04/2020,736.31,736.1,742.27,729.52,114065280,0.18%
17/04/2020,734.98,727.51,736.17,727.51,112188888,1.16%
16/04/2020,726.57,721.73,726.71,714.52,90463600,0.52%
15/04/2020,722.8,714.39,726.2,714.39,117466590,1.26%
14/04/2020,713.81,706.37,713.81,699.03,112119930,1.05%
13/04/2020,706.37,695.84,714.58,695.84,107475634,1.53%
10/4/2020,695.74,697.9,701.77,687.18,151458383,-0.30%
9/4/2020,697.85,691.17,704.18,691.17,114066520,0.97%
8/4/2020,691.17,693.66,693.66,675.26,96873880,-0.35%
7/4/2020,693.61,682.65,695.45,677.03,124562270,1.61%
6/4/2020,682.65,649.15,682.65,649.15,135897249,5.16%
3/4/2020,649.15,630.37,649.15,630.37,91320392,3.24%
1/4/2020,628.79,609.35,631.6,606.03,123990196,2.95%
31/03/2020,610.76,613.33,629.08,598.6,90378380,-0.37%
30/03/2020,613.02,641.92,641.92,605,92040231,-4.55%
27/03/2020,642.23,646.61,649.17,633.41,118446660,-0.69%
26/03/2020,646.7,651.94,655.06,639.02,108246560,-0.86%
25/03/2020,652.31,625.83,652.31,625.83,111300160,4.30%
24/03/2020,625.43,632.63,633.97,619.07,98200165,-1.17%
23/03/2020,632.86,671.05,671.05,628.46,117790375,-6.06%
20/03/2020,673.7,679.78,683.55,668.9,90717283,-0.86%
19/03/2020,679.55,699.35,699.35,669.04,81268050,-3.01%
18/03/2020,700.65,699.73,705.3,695.42,112617007,0.13%
17/03/2020,699.73,698,702.36,673.21,114495463,0.22%
16/03/2020,698.18,716.65,716.65,688.8,108031254,-2.58%
13/03/2020,716.65,715.34,722.3,674.36,165194480,-0.36%
12/3/2020,719.21,757.9,757.9,710.33,120241789,-5.14%
11/3/2020,758.16,789.75,795.98,746.83,122247830,-3.97%
10/3/2020,789.51,782.85,794.88,762.34,115668160,0.85%
9/3/2020,782.85,835.65,835.65,781.12,123922333,-6.35%
6/3/2020,835.97,838.77,838.77,827.12,67820720,-0.38%
5/3/2020,839.12,838.93,846.58,836.32,73069209,0.13%
4/3/2020,837.99,838.02,839.26,831.2,63938913,0.00%
3/3/2020,837.99,835.14,846.21,835.14,68939866,0.31%
2/3/2020,835.42,831.25,837.99,827.23,80301820,0.41%
28/02/2020,831.97,844.02,844.02,823.09,103877027,-1.93%
27/02/2020,848.34,841.19,849.18,836.56,63947049,0.79%
26/02/2020,841.68,849.56,849.56,837.52,58896320,-0.93%
25/02/2020,849.58,836.54,849.58,827.81,92349850,1.45%
24/02/2020,837.4,867.56,867.56,837.4,109257339,-3.62%
21/02/2020,868.89,871.49,877.52,868.59,78411936,-0.29%
20/02/2020,871.4,864,872.86,864,61106480,0.88%
19/02/2020,863.84,860.23,865.4,859.65,69129280,0.25%
18/02/2020,861.71,866.06,866.61,858.61,70892894,-0.53%
17/02/2020,866.27,865.83,867.45,862.75,60906930,0.05%
14/02/2020,865.86,865.03,868.84,863.14,74645390,0.20%
13/02/2020,864.16,862.72,864.79,858.46,58430270,0.11%
12/2/2020,863.23,856.64,870.1,856.64,80775330,0.80%
11/2/2020,856.39,853.09,859.38,853.09,70070560,0.41%
10/2/2020,852.87,863.28,863.28,848.21,52515647,-1.23%
7/2/2020,863.49,862.71,865.91,858.02,86382280,0.07%
6/2/2020,862.86,845.38,862.86,842.68,104243694,2.08%
5/2/2020,845.31,845.65,854.72,840.41,81526613,-0.02%
4/2/2020,845.52,842.79,849.8,833.93,81815180,0.34%
3/2/2020,842.67,848.42,848.42,803.73,102316520,-0.70%
31/01/2020,848.63,875.43,876.59,848.63,114382080,-3.10%
30/01/2020,875.82,908.2,908.2,870.53,84978800,-3.66%
22/01/2020,909.09,906.52,909.41,903.27,57214500,0.28%
21/01/2020,906.52,897.97,907.51,897.97,63140960,1.02%
20/01/2020,897.4,894.6,897.4,891.75,64420690,0.29%
17/01/2020,894.84,891.66,897.63,891.36,78682342,0.32%
16/01/2020,891.96,885.36,892.2,883.83,85588867,0.75%
15/01/2020,885.36,884.95,886.33,882.79,56696300,0.07%
14/01/2020,884.77,881.77,886.83,880.58,101579404,0.34%
13/01/2020,881.79,885.52,885.52,881.35,44929423,-0.42%
10/1/2020,885.52,877.85,888.09,877.7,80596640,0.88%
9/1/2020,877.76,867.27,878.43,867.27,63853510,1.45%
8/1/2020,865.18,876.64,876.64,861.51,122997524,-1.31%
7/1/2020,876.7,872.32,877.34,870.49,62497863,0.50%
6/1/2020,872.34,882.51,882.51,872.34,55225846,-1.24%
3/1/2020,883.28,887.11,890.38,883.18,44169390,-0.41%
2/1/2020,886.88,879.02,886.88,876.87,96928880,0.89%
31/12/2019,879.06,880.42,881.98,876.66,62934988,-0.14%
30/12/2019,880.29,876.61,881.27,876.13,35563500,0.45%
